Id,Date,StepTotal,HoursAsleep,METs,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,Calories,Heartrate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,weekend
1503960366,2016-04-12,13162,5.45,25241.0,728,328,13,25,0.0,6.05999994277954,0.550000011920929,1.87999999523163,1985,,13162,8.5,8.5,0.0,False
1503960366,2016-04-13,10735,6.4,22859.0,776,217,19,21,0.0,4.71000003814697,0.689999997615814,1.57000005245209,1797,,10735,6.96999979019165,6.96999979019165,0.0,False
1503960366,2016-04-15,9762,6.866666666666666,22190.0,726,209,34,29,0.0,2.82999992370605,1.25999999046326,2.14000010490417,1745,,9762,6.28000020980835,6.28000020980835,0.0,False
1503960366,2016-04-16,12669,5.666666666666667,23694.0,773,221,10,36,0.0,5.03999996185303,0.409999996423721,2.71000003814697,1863,,12669,8.15999984741211,8.15999984741211,0.0,True
1503960366,2016-04-17,9705,11.666666666666666,21972.0,539,164,20,38,0.0,2.50999999046326,0.779999971389771,3.19000005722046,1728,,9705,6.48000001907349,6.48000001907349,0.0,True
1503960366,2016-04-19,15506,5.066666666666666,25883.0,775,264,31,50,0.0,5.03000020980835,1.32000005245209,3.52999997138977,2035,,15506,9.88000011444092,9.88000011444092,0.0,False
1503960366,2016-04-20,10544,6.0,22716.0,818,205,12,28,0.0,4.23999977111816,0.479999989271164,1.96000003814697,1786,,10544,6.67999982833862,6.67999982833862,0.0,False
1503960366,2016-04-21,9819,5.416666666666667,22577.0,838,211,8,19,0.0,4.65000009536743,0.349999994039536,1.3400000333786,1775,,9819,6.34000015258789,6.34000015258789,0.0,False
1503960366,2016-04-23,14371,6.016666666666667,24786.0,732,262,21,41,0.0,5.3600001335144,0.870000004768372,2.80999994277954,1949,,14371,9.03999996185303,9.03999996185303,0.0,True
1503960366,2016-04-24,10039,7.166666666666667,22746.0,709,238,5,39,0.0,3.27999997138977,0.209999993443489,2.92000007629395,1788,,10039,6.40999984741211,6.40999984741211,0.0,True
1503960366,2016-04-25,15355,4.616666666666666,25596.0,814,216,14,73,0.0,3.94000005722046,0.569999992847443,5.28999996185303,2013,,15355,9.80000019073486,9.80000019073486,0.0,False
1503960366,2016-04-26,13755,4.083333333333333,25056.0,833,279,23,31,0.0,5.53999996185303,0.920000016689301,2.32999992370605,1970,,13755,8.78999996185303,8.78999996185303,0.0,False
1503960366,2016-04-28,13154,6.1,24141.0,782,189,28,48,0.0,3.78999996185303,1.1599999666214,3.53999996185303,1898,,13154,8.52999973297119,8.52999973297119,0.0,False
1503960366,2016-04-29,11181,5.683333333333334,23365.0,815,243,12,16,0.0,5.57999992370605,0.5,1.05999994277954,1837,,11181,7.15000009536743,7.15000009536743,0.0,False
1503960366,2016-04-30,14673,6.733333333333333,24763.0,712,217,34,52,0.0,4.26999998092651,1.41999995708466,3.55999994277954,1947,,14673,9.25,9.25,0.0,True
1503960366,2016-05-01,10602,6.15,23282.0,730,246,35,33,0.0,2.92000007629395,1.60000002384186,2.28999996185303,1820,,10602,6.80999994277954,6.80999994277954,0.0,True
1503960366,2016-05-03,15103,4.55,25477.0,816,254,24,50,0.0,4.88000011444092,1.04999995231628,3.73000001907349,1990,,15103,9.65999984741211,9.65999984741211,0.0,False
1503960366,2016-05-05,14070,4.116666666666666,25082.0,857,250,24,45,0.0,4.88000011444092,1.08000004291534,2.92000007629395,1959,,14070,8.89999961853027,8.89999961853027,0.0,False
1503960366,2016-05-06,12159,5.566666666666666,24272.0,754,289,6,24,0.0,5.80999994277954,0.25,1.97000002861023,1896,,12159,8.02999973297119,8.02999973297119,0.0,False
1503960366,2016-05-07,11992,5.516666666666667,23311.0,833,175,46,37,0.0,3.13000011444092,2.11999988555908,2.46000003814697,1821,,11992,7.71000003814697,7.71000003814697,0.0,True
1503960366,2016-05-08,10060,9.9,22275.0,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,1740,,10060,6.57999992370605,6.57999992370605,0.0,True
1503960366,2016-05-09,12022,5.633333333333334,23289.0,835,206,11,46,0.0,3.74000000953674,0.529999971389771,3.45000004768372,1819,,12022,7.71999979019165,7.71999979019165,0.0,False
1503960366,2016-05-10,12207,6.383333333333334,23798.0,746,214,31,46,0.0,3.25999999046326,1.1599999666214,3.34999990463257,1859,,12207,7.76999998092651,7.76999998092651,0.0,False
1503960366,2016-05-11,12770,4.75,22053.0,669,251,23,36,0.0,4.55000019073486,1.00999999046326,2.55999994277954,1783,,12770,8.13000011444092,8.13000011444092,0.0,False
1644430081,2016-04-29,3176,1.9833333333333334,17776.0,1193,120,0,0,0.0,2.30999994277954,0.0,0.0,2498,,3176,2.30999994277954,2.30999994277954,0.0,False
1644430081,2016-04-30,18213,2.066666666666667,27370.0,816,402,71,9,0.0,9.46000003814697,3.14000010490417,0.629999995231628,3846,,18213,13.2399997711182,13.2399997711182,0.0,True
1644430081,2016-05-02,3758,13.266666666666667,18048.0,682,148,7,1,0.0,2.34999990463257,0.310000002384186,0.0700000002980232,2580,,3758,2.73000001907349,2.73000001907349,0.0,False
1644430081,2016-05-08,6724,2.283333333333333,21262.0,991,295,0,0,0.0,4.88000011444092,0.0,0.0,2987,,6724,4.8899998664856,4.8899998664856,0.0,True
1844505072,2016-04-15,3844,10.733333333333333,18446.0,527,176,0,0,0.0,2.53999996185303,0.0,0.0,1725,,3844,2.53999996185303,2.53999996185303,0.0,False
1844505072,2016-04-30,4014,12.033333333333333,18844.0,218,184,0,0,0.0,2.65000009536743,0.0,0.0,1763,,4014,2.67000007629395,2.67000007629395,0.0,True
1844505072,2016-05-01,2573,9.833333333333334,16476.0,585,75,7,0,0.0,1.45000004768372,0.259999990463257,0.0,1541,,2573,1.70000004768372,1.70000004768372,0.0,True
1927972279,2016-04-12,678,12.5,15599.0,734,55,0,0,0.0,0.469999998807907,0.0,0.0,2220,,678,0.469999998807907,0.469999998807907,0.0,False
1927972279,2016-04-13,356,6.633333333333334,15014.0,986,32,0,0,0.0,0.25,0.0,0.0,2151,,356,0.25,0.25,0.0,False
1927972279,2016-04-15,980,7.916666666666667,15508.0,941,51,0,0,0.0,0.680000007152557,0.0,0.0,2221,,980,0.680000007152557,0.680000007152557,0.0,False
1927972279,2016-04-26,3761,4.933333333333334,18416.0,1058,192,0,0,0.0,2.59999990463257,0.0,0.0,2638,,3761,2.59999990463257,2.59999990463257,0.0,False
1927972279,2016-04-28,1675,2.7666666666666666,16411.0,1167,95,0,0,0.0,1.1599999666214,0.0,0.0,2351,,1675,1.1599999666214,1.1599999666214,0.0,False
2026352035,2016-04-12,4414,8.383333333333333,18830.0,706,181,8,3,0.0,2.20000004768372,0.349999994039536,0.189999997615814,1459,,4414,2.74000000953674,2.74000000953674,0.0,False
2026352035,2016-04-13,4993,8.85,19636.0,663,238,0,0,0.0,3.09999990463257,0.0,0.0,1521,,4993,3.09999990463257,3.09999990463257,0.0,False
2026352035,2016-04-14,3335,9.083333333333334,18461.0,653,197,0,0,0.0,2.04999995231628,0.0,0.0,1431,,3335,2.0699999332428,2.0699999332428,0.0,False
2026352035,2016-04-15,3821,8.716666666666667,18642.0,687,188,0,0,0.0,2.36999988555908,0.0,0.0,1444,,3821,2.36999988555908,2.36999988555908,0.0,False
2026352035,2016-04-16,2547,8.733333333333333,17724.0,728,150,0,0,0.0,1.58000004291534,0.0,0.0,1373,,2547,1.58000004291534,1.58000004291534,0.0,True
2026352035,2016-04-17,838,7.283333333333333,15675.0,1053,60,0,0,0.0,0.519999980926514,0.0,0.0,1214,68.65625,838,0.519999980926514,0.519999980926514,0.0,True
2026352035,2016-04-19,2424,8.3,17496.0,785,141,0,0,0.0,1.5,0.0,0.0,1356,,2424,1.5,1.5,0.0,False
2026352035,2016-04-20,7222,7.683333333333334,21509.0,623,327,0,0,0.0,4.48000001907349,0.0,0.0,1667,,7222,4.48000001907349,4.48000001907349,0.0,False
2026352035,2016-04-21,2467,7.95,17683.0,749,153,0,0,0.0,1.52999997138977,0.0,0.0,1370,,2467,1.52999997138977,1.52999997138977,0.0,False
2026352035,2016-04-22,2915,8.666666666666666,18053.0,712,162,0,0,0.0,1.80999994277954,0.0,0.0,1399,,2915,1.80999994277954,1.80999994277954,0.0,False
2026352035,2016-04-23,12357,8.7,24718.0,458,432,0,0,0.0,7.71000003814697,0.0,0.0,1916,,12357,7.71000003814697,7.71000003814697,0.0,True
2026352035,2016-04-24,3490,9.25,18080.0,704,164,0,0,0.0,2.16000008583069,0.0,0.0,1401,,3490,2.16000008583069,2.16000008583069,0.0,True
2026352035,2016-04-25,6017,8.433333333333334,20345.0,821,260,0,0,0.0,3.73000001907349,0.0,0.0,1576,99.50581395348837,6017,3.73000001907349,3.73000001907349,0.0,False
2026352035,2016-04-27,6088,8.466666666666667,20558.0,586,286,0,0,0.0,3.76999998092651,0.0,0.0,1593,,6088,3.76999998092651,3.76999998092651,0.0,False
2026352035,2016-04-28,6375,8.55,21285.0,626,331,0,0,0.0,3.95000004768372,0.0,0.0,1649,,6375,3.95000004768372,3.95000004768372,0.0,False
2026352035,2016-04-29,7604,8.166666666666666,21841.0,492,352,0,0,0.0,4.71000003814697,0.0,0.0,1692,,7604,4.71000003814697,4.71000003814697,0.0,False
2026352035,2016-04-30,4729,9.55,19435.0,594,233,0,0,0.0,2.9300000667572,0.0,0.0,1506,,4729,2.9300000667572,2.9300000667572,0.0,True
2026352035,2016-05-01,3609,8.783333333333333,18677.0,716,191,0,0,0.0,2.27999997138977,0.0,0.0,1447,,3609,2.27999997138977,2.27999997138977,0.0,True
2026352035,2016-05-02,7018,8.516666666666667,21808.0,716,355,0,0,0.0,4.34999990463257,0.0,0.0,1690,84.13457076566125,7018,4.34999990463257,4.34999990463257,0.0,False
2026352035,2016-05-04,6564,8.966666666666667,21396.0,530,345,0,0,0.0,4.07000017166138,0.0,0.0,1658,,6564,4.07000017166138,4.07000017166138,0.0,False
2026352035,2016-05-05,12167,7.8,24855.0,479,475,0,0,0.0,7.53999996185303,0.0,0.0,1926,,12167,7.53999996185303,7.53999996185303,0.0,False
2026352035,2016-05-08,5528,9.016666666666667,20064.0,610,258,0,0,0.0,3.45000004768372,0.0,0.0,1555,,5528,3.45000004768372,3.45000004768372,0.0,True
2026352035,2016-05-10,254,5.95,14726.0,1002,17,0,0,0.0,0.159999996423721,0.0,0.0,1141,,254,0.159999996423721,0.159999996423721,0.0,False
2026352035,2016-05-12,8891,7.6,16723.0,330,343,0,0,0.0,5.51000022888184,0.0,0.0,1364,,8891,5.51000022888184,5.51000022888184,0.0,False
2320127002,2016-04-23,5079,1.0166666666666666,19612.0,1129,242,0,0,0.0,3.42000007629395,0.0,0.0,1804,,5079,3.42000007629395,3.42000007629395,0.0,True
2347167796,2016-04-13,10352,7.783333333333333,21675.0,676,195,32,19,0.0,3.41000008583069,1.94000005722046,1.6599999666214,2038,73.81290461804058,10352,7.01000022888184,7.01000022888184,0.0,False
2347167796,2016-04-14,10129,7.416666666666667,21376.0,705,206,48,1,0.0,3.94000005722046,2.74000000953674,0.0199999995529652,2010,72.57948213700426,10129,6.69999980926514,6.69999980926514,0.0,False
2347167796,2016-04-15,10465,7.533333333333333,22681.0,720,284,24,1,0.0,5.42999982833862,1.41999995708466,0.0700000002980232,2133,75.68525687977399,10465,6.92000007629395,6.92000007629395,0.0,False
2347167796,2016-04-17,5472,9.266666666666667,20015.0,508,249,7,1,0.0,3.25999999046326,0.280000001192093,0.0799999982118607,1882,75.36218020022247,5472,3.61999988555908,3.61999988555908,0.0,True
2347167796,2016-04-18,8247,8.333333333333334,20674.0,678,206,16,11,0.0,3.78999996185303,0.860000014305115,0.790000021457672,1944,71.23214476924724,8247,5.44999980926514,5.44999980926514,0.0,False
2347167796,2016-04-19,6711,7.75,24942.0,648,382,7,0,0.0,4.44000005722046,0.0,0.0,2346,81.30099693251533,6711,4.44000005722046,4.44000005722046,0.0,False
2347167796,2016-04-21,10080,7.666666666666667,21782.0,761,208,26,23,0.0,3.38000011444092,1.52999997138977,1.85000002384186,2048,73.41425341802132,10080,6.75,6.75,0.0,False
2347167796,2016-04-22,7804,6.75,20691.0,781,206,27,9,0.0,2.92000007629395,1.67999994754791,0.560000002384186,1946,71.99640209332752,7804,5.15999984741211,5.15999984741211,0.0,False
2347167796,2016-04-23,16901,6.233333333333333,27953.0,591,360,35,32,0.0,7.15000009536743,1.45000004768372,2.77999997138977,2629,83.43309231897726,16901,11.3699998855591,11.3699998855591,0.0,True
2347167796,2016-04-24,9471,7.366666666666666,23247.0,584,360,0,0,0.0,6.26000022888184,0.0,0.0,2187,77.57597373188406,9471,6.26000022888184,6.26000022888184,0.0,True
2347167796,2016-04-25,9482,7.216666666666667,22275.0,653,277,11,15,0.0,4.59999990463257,0.519999980926514,1.26999998092651,2095,73.86135600335852,9482,6.38000011444092,6.38000011444092,0.0,False
2347167796,2016-04-26,5980,7.266666666666667,19787.0,732,227,0,0,0.0,3.95000004768372,0.0,0.0,1861,71.73179652000444,5980,3.95000004768372,3.95000004768372,0.0,False
2347167796,2016-04-27,11423,7.466666666666667,23328.0,623,295,9,26,0.0,5.32000017166138,0.400000005960464,1.86000001430511,2194,75.19362135263515,11423,7.57999992370605,7.57999992370605,0.0,False
2347167796,2016-04-28,5439,6.8,19719.0,764,229,0,0,0.0,3.59999990463257,0.0,0.0,1854,73.40854132002218,5439,3.59999990463257,3.59999990463257,0.0,False
2347167796,2016-04-29,42,6.85,3665.0,2,4,0,0,0.0,0.0299999993294477,0.0,0.0,403,62.86971235194586,42,0.0299999993294477,0.0299999993294477,0.0,False
3977333714,2016-04-12,8856,4.566666666666666,20644.0,777,131,19,44,0.0,2.00999999046326,0.910000026226044,3.05999994277954,1450,,8856,5.98000001907349,5.98000001907349,0.0,False
3977333714,2016-04-13,10035,4.916666666666667,21286.0,754,153,46,31,0.0,2.54999995231628,2.13000011444092,2.02999997138977,1495,,10035,6.71000003814697,6.71000003814697,0.0,False
3977333714,2016-04-14,7641,4.85,20397.0,801,214,23,5,0.0,3.8199999332428,0.970000028610229,0.319999992847443,1433,,7641,5.1100001335144,5.1100001335144,0.0,False
3977333714,2016-04-15,9010,7.066666666666666,20899.0,644,183,42,15,0.0,3.25999999046326,1.75,1.04999995231628,1468,,9010,6.05999994277954,6.05999994277954,0.0,False
3977333714,2016-04-16,13459,4.716666666666667,23126.0,663,153,83,31,0.0,2.97000002861023,4.0,2.02999997138977,1625,,13459,9.0,9.0,0.0,True
3977333714,2016-04-17,10415,6.35,21769.0,600,205,58,11,0.0,3.92000007629395,2.34999990463257,0.699999988079071,1529,,10415,6.96999979019165,6.96999979019165,0.0,True
3977333714,2016-04-19,12414,3.65,23211.0,738,221,67,19,0.0,3.96000003814697,2.45000004768372,2.24000000953674,1638,,12414,8.77999973297119,8.77999973297119,0.0,False
3977333714,2016-04-20,11658,2.533333333333333,22125.0,845,164,98,2,0.0,3.27999997138977,4.34999990463257,0.200000002980232,1554,,11658,7.82999992370605,7.82999992370605,0.0,False
3977333714,2016-04-21,6093,5.533333333333333,19871.0,712,242,0,0,0.0,4.05999994277954,0.0,0.0,1397,,6093,4.07999992370605,4.07999992370605,0.0,False
3977333714,2016-04-22,8911,5.916666666666667,21081.0,731,188,12,33,0.0,3.05999994277954,0.579999983310699,2.32999992370605,1481,,8911,5.96000003814697,5.96000003814697,0.0,False
3977333714,2016-04-23,12058,3.9166666666666665,23321.0,724,252,92,0,0.0,3.84999990463257,4.21999979019165,0.0,1638,,12058,8.06999969482422,8.06999969482422,0.0,True
3977333714,2016-04-24,14112,5.166666666666667,23557.0,660,129,95,30,0.0,2.17000007629395,4.55999994277954,3.26999998092651,1655,,14112,10.0,10.0,0.0,True
3977333714,2016-04-25,11177,4.366666666666666,22316.0,781,133,9,50,0.0,2.41000008583069,0.430000007152557,5.61999988555908,1570,,11177,8.47999954223633,8.47999954223633,0.0,False
3977333714,2016-04-26,11388,4.166666666666667,22085.0,797,170,95,7,0.0,2.95000004768372,4.21999979019165,0.449999988079071,1551,,11388,7.61999988555908,7.61999988555908,0.0,False
3977333714,2016-04-27,7193,5.816666666666666,19600.0,714,176,10,0,0.0,4.61999988555908,0.419999986886978,0.0,1377,,7193,5.03999996185303,5.03999996185303,0.0,False
3977333714,2016-04-28,7114,4.35,20033.0,804,190,8,15,0.0,3.22000002861023,0.28999999165535,1.37000000476837,1407,,7114,4.88000011444092,4.88000011444092,0.0,False
3977333714,2016-04-29,10645,5.55,21990.0,744,150,32,36,0.0,2.71000003814697,1.29999995231628,3.74000000953674,1545,,10645,7.75,7.75,0.0,False
3977333714,2016-04-30,13238,3.95,23484.0,687,194,52,43,0.0,3.41000008583069,2.09999990463257,3.69000005722046,1650,,13238,9.19999980926514,9.19999980926514,0.0,True
3977333714,2016-05-02,16520,3.8333333333333335,25059.0,713,176,143,24,0.0,3.01999998092651,6.48000001907349,1.53999996185303,1760,,16520,11.0500001907349,11.0500001907349,0.0,False
3977333714,2016-05-03,14335,4.866666666666666,24329.0,594,258,41,47,0.0,4.53000020980835,1.74000000953674,3.3199999332428,1710,,14335,9.59000015258789,9.59000015258789,0.0,False
3977333714,2016-05-04,13559,3.55,23051.0,852,142,96,14,0.0,2.89000010490417,4.57999992370605,1.80999994277954,1628,,13559,9.4399995803833,9.4399995803833,0.0,False
3977333714,2016-05-05,12312,5.3,23027.0,680,178,88,14,0.0,2.71000003814697,4.1100001335144,1.75999999046326,1618,,12312,8.57999992370605,8.57999992370605,0.0,False
3977333714,2016-05-06,11677,5.383333333333334,22618.0,676,168,55,29,0.0,2.67000007629395,2.50999999046326,3.10999989509583,1590,,11677,8.27999973297119,8.27999973297119,0.0,False
3977333714,2016-05-08,13585,4.316666666666666,23251.0,688,171,116,9,0.0,3.17000007629395,5.23999977111816,0.680000007152557,1633,,13585,9.09000015258789,9.09000015258789,0.0,True
3977333714,2016-05-10,13072,5.2,23199.0,676,196,115,1,0.0,3.30999994277954,5.40000009536743,0.0700000002980232,1630,,13072,8.77999973297119,8.77999973297119,0.0,False
4020332650,2016-04-12,8539,8.35,26521.0,712,331,15,4,0.0,5.67999982833862,0.239999994635582,0.150000005960464,3654,83.4990136324824,8539,6.11999988555908,6.11999988555908,0.0,False
4020332650,2016-04-16,1982,1.2833333333333334,22186.0,1222,55,21,65,0.0,0.589999973773956,0.370000004768372,0.449999988079071,3051,100.90332042707966,1982,1.41999995708466,1.41999995708466,0.0,True
4020332650,2016-05-03,4496,5.366666666666666,20540.0,950,174,0,0,0.0500000007450581,3.15000009536743,0.0,0.0,2828,77.8770095559303,4496,3.22000002861023,3.22000002861023,0.0,False
4020332650,2016-05-04,10252,7.966666666666667,28154.0,531,346,46,13,0.0,5.57999992370605,1.03999996185303,0.670000016689301,3879,83.4561661803678,10252,7.34999990463257,7.34999990463257,0.0,False
4020332650,2016-05-05,11728,3.7666666666666666,24915.0,916,196,42,38,0.0700000002980232,4.03999996185303,1.67999994754791,2.61999988555908,3429,85.57474310689543,11728,8.43000030517578,8.43000030517578,0.0,False
4020332650,2016-05-06,4369,6.416666666666667,19645.0,855,177,0,0,0.0099999997764825,3.09999990463257,0.0,0.0,2704,75.64283228276422,4369,3.13000011444092,3.13000011444092,0.0,False
4020332650,2016-05-08,5862,6.066666666666666,22416.0,775,263,0,0,0.0,4.15000009536743,0.0,0.0,3089,78.0410612388964,5862,4.19999980926514,4.19999980926514,0.0,True
4319703577,2016-04-14,10210,8.916666666666666,22733.0,589,339,9,1,0.0,6.44000005722046,0.330000013113022,0.109999999403954,2302,,10210,6.88000011444092,6.88000011444092,0.0,False
4319703577,2016-04-18,2276,8.583333333333334,16152.0,824,58,9,1,0.0,1.12000000476837,0.330000013113022,0.0700000002980232,1632,,2276,1.54999995231628,1.54999995231628,0.0,False
4319703577,2016-04-21,3702,0.9833333333333333,15092.0,1265,34,0,0,0.0,0.349999994039536,0.0,0.0,1792,,3702,2.48000001907349,2.48000001907349,0.0,False
4319703577,2016-04-22,4500,8.883333333333333,18666.0,709,176,19,1,0.0,2.15000009536743,0.810000002384186,0.0599999986588955,1886,,4500,3.01999998092651,3.01999998092651,0.0,False
4319703577,2016-04-23,4935,11.533333333333333,19245.0,546,233,0,0,0.0,3.30999994277954,0.0,0.0,1945,,4935,3.30999994277954,3.30999994277954,0.0,True
4319703577,2016-04-25,9259,8.133333333333333,22893.0,544,390,8,0,0.0,5.92999982833862,0.280000001192093,0.0,2314,,9259,6.21000003814697,6.21000003814697,0.0,False
4319703577,2016-04-26,9899,8.416666666666666,22122.0,649,288,21,8,0.0,5.15000009536743,0.920000016689301,0.569999992847443,2236,,9899,6.6399998664856,6.6399998664856,0.0,False
4319703577,2016-04-27,10780,4.766666666666667,22994.0,680,300,47,6,0.0,4.90999984741211,1.91999995708466,0.409999996423721,2324,,10780,7.23000001907349,7.23000001907349,0.0,False
4319703577,2016-04-28,10817,8.283333333333333,23420.0,552,359,8,13,0.0,5.94000005722046,0.330000013113022,1.00999999046326,2367,,10817,7.28000020980835,7.28000020980835,0.0,False
4319703577,2016-05-01,1251,8.066666666666666,15767.0,836,67,0,0,0.0,0.839999973773956,0.0,0.0,1593,,1251,0.839999973773956,0.839999973773956,0.0,True
4319703577,2016-05-03,9648,7.9,22115.0,669,287,26,8,0.0,4.82999992370605,1.07000005245209,0.579999983310699,2235,,9648,6.46999979019165,6.46999979019165,0.0,False
4319703577,2016-05-06,9524,7.5,22399.0,692,314,11,6,0.0,5.46000003814697,0.469999998807907,0.409999996423721,2266,,9524,6.42000007629395,6.42000007629395,0.0,False
4319703577,2016-05-07,7937,8.45,21377.0,586,279,28,3,0.0,4.07999992370605,1.04999995231628,0.189999997615814,2158,,7937,5.32999992370605,5.32999992370605,0.0,True
4319703577,2016-05-08,3672,10.033333333333333,17743.0,603,153,0,0,0.0,2.46000003814697,0.0,0.0,1792,,3672,2.46000003814697,2.46000003814697,0.0,True
4319703577,2016-05-10,9487,8.116666666666667,22390.0,555,329,12,3,0.0,5.69999980926514,0.46000000834465,0.209999993443489,2260,,9487,6.36999988555908,6.36999988555908,0.0,False
4319703577,2016-05-11,9129,8.816666666666666,22106.0,574,311,18,3,0.0,5.17999982833862,0.740000009536743,0.200000002980232,2232,,9129,6.13000011444092,6.13000011444092,0.0,False
4319703577,2016-05-12,17,5.033333333333333,2445.0,0,2,0,0,0.0,0.0099999997764825,0.0,0.0,257,,17,0.0099999997764825,0.0099999997764825,0.0,False
4388161847,2016-04-15,8758,8.316666666666666,23513.0,837,299,0,0,0.0,6.73000001907349,0.0,0.0,3066,67.47093970668115,8758,6.73000001907349,6.73000001907349,0.0,False
4388161847,2016-04-16,6580,7.1,23564.0,609,253,9,6,0.0,4.44999980926514,0.400000005960464,0.209999993443489,3073,75.47658862876254,6580,5.05999994277954,5.05999994277954,0.0,True
4388161847,2016-04-17,4660,10.316666666666666,19724.0,721,201,0,0,0.0,3.57999992370605,0.0,0.0,2572,66.39134502923977,4660,3.57999992370605,3.57999992370605,0.0,True
4388161847,2016-04-18,11009,1.65,25102.0,1017,239,8,27,0.0,5.1399998664856,0.400000005960464,3.55999994277954,3274,81.49099490746491,11009,9.10000038146973,9.10000038146973,0.0,False
